url,name,brand,price,currency,specs,spec_pricejsonld,spec_currencyjsonld,spec_sku,spec_mpn,spec_metadescription,spec_ogdescription,spec_manufacturers-part-number,spec_brand,spec_material,spec_package-quantity,spec_description,spec_country-of-origin,spec_length,spec_finish,spec_size,spec_unit-of-measurement,spec_type,spec_color,spec_height,spec_width,spec_head,spec_grade,spec_warranty,spec_certifications,spec_weight,spec_diameter,spec_thread,spec_gauge,spec_style,spec_weight-capacity,spec_includes,spec_thread-size,spec_for-use-with,spec_series,spec_full-or-partial-thread,spec_number-of-pieces,spec_depth,spec_thread-length,spec_load-capacity-range,spec_thickness,spec_drive,spec_base-diameter,spec_design,spec_threading-type,spec_alloy,spec_padlock-capacity,spec_installed-length,spec_crown,spec_body-material,spec_units,spec_inner-diameter,spec_fastener-collation,spec_interior-or-exterior-use,spec_pin-diameter,spec_stud-length,spec_pin-length,spec_fire-rating,spec_af,spec_mounting-distance,spec_spring-rate,spec_max-travel,spec_body-mount-material,spec_durometer,spec_cover-plate-material,spec_insert-material,spec_nose-material,spec_fits-door-thickness,spec_end-pressure-start,spec_end-pressure-full,spec_vertical-lifting-load,spec_mounting-location,spec_package-includes,spec_max-deflection,spec_adhesive,spec_set-screw-body-material,spec_ball-material,spec_knob-diameter,spec_mounting-dimensions,spec_cutting-point
https://www.globalindustrial.com/p/thread-repair-kit-for-metal-standard-wall-stainless-steel-38-16-x-916-12?referer=L2MvZmFzdGVuZXJzL2Zhc3RlbmVyX2hhcmR3YXJlX2tpdHMvdGhyZWFkZWRfaW5zZXJ0X2tpdHM%3D,,,,,"{""price_jsonld"":""115.95"",""currency_jsonld"":""USD"",""sku"":""B3221943"",""mpn"":""EZ-303-6"",""brand"":""E-Z Lok"",""Size"":""3/8 - 16"",""Type"":""Thread Repair Kit"",""Number of Pieces"":""13"",""Country of Origin"":""Made In USA"",""Includes"":""(10x) 303-6, (1x) 500-5, (1x) 360-3164, (1x) 570-7"",""Material"":""Stainless Steel"",""Package Quantity"":""1"",""Manufacturers Part Number"":""EZ-303-6"",""Brand"":""E-Z Lok"",""meta_description"":""E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, 3/8-16 x 9/16-12. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, 3/8-16 x 9/16-12. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",115.95,USD,B3221943,EZ-303-6,"E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, 3/8-16 x 9/16-12. Usually ships in2 days. Buy it and Save at Globalindustrial.com","E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, 3/8-16 x 9/16-12. Usually ships in2 days. Buy it and Save at Globalindustrial.com",EZ-303-6,E-Z Lok,Stainless Steel,1,,Made In USA,,,3/8 - 16,,Thread Repair Kit,,,,,,,,,,,,,,"(10x) 303-6, (1x) 500-5, (1x) 360-3164, (1x) 570-7",,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/thread-repair-kit-for-metal-standard-wall-stainless-steel-8-32-x-516-18?referer=L2MvZmFzdGVuZXJzL2Zhc3RlbmVyX2hhcmR3YXJlX2tpdHMvdGhyZWFkZWRfaW5zZXJ0X2tpdHM%3D,,,,,"{""price_jsonld"":""67.95"",""currency_jsonld"":""USD"",""sku"":""B3221662"",""mpn"":""EZ-303-008"",""brand"":""E-Z Lok"",""Size"":""8 - 32"",""Type"":""Thread Repair Kit"",""Number of Pieces"":""13"",""Country of Origin"":""Made In USA"",""Includes"":""(1x) 570-3, (1x) 500-1, (1x) 360-F, (10x) 303-008"",""Material"":""Stainless Steel"",""Package Quantity"":""1"",""Manufacturers Part Number"":""EZ-303-008"",""Brand"":""E-Z Lok"",""meta_description"":""E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, 8-32 x 5/16-18. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, 8-32 x 5/16-18. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",67.95,USD,B3221662,EZ-303-008,"E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, 8-32 x 5/16-18. Usually ships in2 days. Buy it and Save at Globalindustrial.com","E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, 8-32 x 5/16-18. Usually ships in2 days. Buy it and Save at Globalindustrial.com",EZ-303-008,E-Z Lok,Stainless Steel,1,,Made In USA,,,8 - 32,,Thread Repair Kit,,,,,,,,,,,,,,"(1x) 570-3, (1x) 500-1, (1x) 360-F, (10x) 303-008",,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/e-z-coil-economy-thread-repair-kit-for-metal-m4-07-x-1d?referer=L2MvZmFzdGVuZXJzL2Zhc3RlbmVyX2hhcmR3YXJlX2tpdHMvdGhyZWFkZWRfaW5zZXJ0X2tpdHM%3D,,,,,"{""price_jsonld"":""26.95"",""currency_jsonld"":""USD"",""sku"":""B3221850"",""mpn"":""EK40410"",""brand"":""E-Z Lok"",""Size"":""M4 - 0.7"",""Type"":""Economy Kit"",""Number of Pieces"":""1"",""Country of Origin"":""Great Britain"",""Includes"":""(10x) 40410, (1x) M1006, (1x) 40470"",""Material"":""Stainless Steel"",""Package Quantity"":""1"",""Manufacturers Part Number"":""EK40410"",""Brand"":""E-Z Lok"",""meta_description"":""E-Z Lok&#153; E-Z Coil&#153; Economy Thread Repair Kit For Metal, M4-0.7 x 1D. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""E-Z Lok&#153; E-Z Coil&#153; Economy Thread Repair Kit For Metal, M4-0.7 x 1D. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",26.95,USD,B3221850,EK40410,"E-Z Lok&#153; E-Z Coil&#153; Economy Thread Repair Kit For Metal, M4-0.7 x 1D. Usually ships in2 days. Buy it and Save at Globalindustrial.com","E-Z Lok&#153; E-Z Coil&#153; Economy Thread Repair Kit For Metal, M4-0.7 x 1D. Usually ships in2 days. Buy it and Save at Globalindustrial.com",EK40410,E-Z Lok,Stainless Steel,1,,Great Britain,,,M4 - 0.7,,Economy Kit,,,,,,,,,,,,,,"(10x) 40410, (1x) M1006, (1x) 40470",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/thread-repair-kit-for-metal-standard-wall-m10-1-25-x-9-16-12-ez-650-10f?referer=L2MvZmFzdGVuZXJzL2Zhc3RlbmVyX2hhcmR3YXJlX2tpdHMvdGhyZWFkZWRfaW5zZXJ0X2tpdHM%3D,E-Z LOK™ Thread Repair Kit for Metal - Standard Wall - M10-1.25 x 9/16-12 - EZ-650-10F,,9.90,USD,"{""price_jsonld"":""149.95"",""currency_jsonld"":""USD"",""sku"":""B2299892"",""mpn"":""EZ-650-10F"",""brand"":""EZ Lok"",""Size"":""M10-1.25 x 9/16-12"",""Unit of Measurement"":""Metric / Inch (Imperial)"",""Type"":""Standard Wall - Metric ID / Inch OD"",""Country of Origin"":""Made In USA"",""Material"":""Carbon Steel"",""Description"":""Thread Repair Kit for Metal; Solid Wall Inserts"",""Manufacturers Part Number"":""EZ-650-10F"",""Brand"":""EZ Lok"",""meta_description"":""E-Z LOK&#8482; Thread Repair Kit for Metal - Standard Wall - M10-1.25 x 9/16-12 - EZ-650-10F. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""E-Z LOK&#8482; Thread Repair Kit for Metal - Standard Wall - M10-1.25 x 9/16-12 - EZ-650-10F. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",149.95,USD,B2299892,EZ-650-10F,E-Z LOK&#8482; Thread Repair Kit for Metal - Standard Wall - M10-1.25 x 9/16-12 - EZ-650-10F. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,E-Z LOK&#8482; Thread Repair Kit for Metal - Standard Wall - M10-1.25 x 9/16-12 - EZ-650-10F. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,EZ-650-10F,EZ Lok,Carbon Steel,,Thread Repair Kit for Metal; Solid Wall Inserts,Made In USA,,,M10-1.25 x 9/16-12,Metric / Inch (Imperial),Standard Wall - Metric ID / Inch OD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/e-z-coil-economy-thread-repair-kit-for-metal-m6-10-x-1d?referer=L2MvZmFzdGVuZXJzL2Zhc3RlbmVyX2hhcmR3YXJlX2tpdHMvdGhyZWFkZWRfaW5zZXJ0X2tpdHM%3D,,,,,"{""price_jsonld"":""29.95"",""currency_jsonld"":""USD"",""sku"":""B3221885"",""mpn"":""EK40610"",""brand"":""E-Z Lok"",""Size"":""M6 - 1.0"",""Type"":""Economy Kit"",""Number of Pieces"":""1"",""Country of Origin"":""Great Britain"",""Includes"":""(10x) 40610, (1x) M1009, (1x) 40670"",""Material"":""Stainless Steel"",""Package Quantity"":""1"",""Manufacturers Part Number"":""EK40610"",""Brand"":""E-Z Lok"",""meta_description"":""E-Z Lok&#153; E-Z Coil&#153; Economy Thread Repair Kit For Metal, M6-1.0 x 1D. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""E-Z Lok&#153; E-Z Coil&#153; Economy Thread Repair Kit For Metal, M6-1.0 x 1D. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",29.95,USD,B3221885,EK40610,"E-Z Lok&#153; E-Z Coil&#153; Economy Thread Repair Kit For Metal, M6-1.0 x 1D. Usually ships in2 days. Buy it and Save at Globalindustrial.com","E-Z Lok&#153; E-Z Coil&#153; Economy Thread Repair Kit For Metal, M6-1.0 x 1D. Usually ships in2 days. Buy it and Save at Globalindustrial.com",EK40610,E-Z Lok,Stainless Steel,1,,Great Britain,,,M6 - 1.0,,Economy Kit,,,,,,,,,,,,,,"(10x) 40610, (1x) M1009, (1x) 40670",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/kit-assortment-inserts-for-metal-ez-c108?referer=L2MvZmFzdGVuZXJzL2Zhc3RlbmVyX2hhcmR3YXJlX2tpdHMvdGhyZWFkZWRfaW5zZXJ0X2tpdHM%3D,Kit Assortment - Inserts For Metal - EZ-C108 - Made In USA,,85.95,USD,"{""price_jsonld"":""99.95"",""currency_jsonld"":""USD"",""sku"":""B435576"",""mpn"":""EZ-C108"",""brand"":""EZ Lok"",""Size"":""10-24 to 1/2-13"",""Alloy"":""12L14"",""Style"":""Imperial"",""Threading Type"":""Coarse"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Package Quantity"":""1"",""Description"":""Assortment Kit"",""Manufacturers Part Number"":""EZ-C108"",""Design"":""Heavy Wall"",""Brand"":""EZ Lok"",""meta_description"":""Kit Assortment - Inserts For Metal - EZ-C108 - Made In USA. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""Kit Assortment - Inserts For Metal - EZ-C108 - Made In USA. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",99.95,USD,B435576,EZ-C108,Kit Assortment - Inserts For Metal - EZ-C108 - Made In USA. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,Kit Assortment - Inserts For Metal - EZ-C108 - Made In USA. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,EZ-C108,EZ Lok,Carbon Steel,1,Assortment Kit,Made in USA,,,10-24 to 1/2-13,,,,,,,,,,,,,,Imperial,,,,,,,,,,,,,,Heavy Wall,Coarse,12L14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/threaded-insert-assortment-kit-for-soft-wood-flush-8-32-to-5-16-18-ez-a800?referer=L2MvZmFzdGVuZXJzL2Zhc3RlbmVyX2hhcmR3YXJlX2tpdHMvdGhyZWFkZWRfaW5zZXJ0X2tpdHM%3D,E-Z Hex™ Threaded Insert Assortment Kit for Soft Wood - Flush - 8-32 to 5/16-18 - EZ-A800,,439.95,USD,"{""price_jsonld"":""45.95"",""currency_jsonld"":""USD"",""sku"":""B2299910"",""mpn"":""EZ-A800"",""brand"":""EZ Lok"",""Size"":""8-32 to 5/16-18"",""Unit of Measurement"":""Inch (Imperial)"",""Type"":""Hex Drive Inserts for Soft Wood; Flush"",""Country of Origin"":""Taiwan"",""Material"":""Zinc Alloy"",""Description"":""Assortment Kits - Inserts for Wood"",""Manufacturers Part Number"":""EZ-A800"",""Brand"":""EZ Lok"",""meta_description"":""E-Z Hex&#8482; Threaded Insert Assortment Kit for Soft Wood - Flush - 8-32 to 5/16-18 - EZ-A800. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""E-Z Hex&#8482; Threaded Insert Assortment Kit for Soft Wood - Flush - 8-32 to 5/16-18 - EZ-A800. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",45.95,USD,B2299910,EZ-A800,E-Z Hex&#8482; Threaded Insert Assortment Kit for Soft Wood - Flush - 8-32 to 5/16-18 - EZ-A800. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,E-Z Hex&#8482; Threaded Insert Assortment Kit for Soft Wood - Flush - 8-32 to 5/16-18 - EZ-A800. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,EZ-A800,EZ Lok,Zinc Alloy,,Assortment Kits - Inserts for Wood,Taiwan,,,8-32 to 5/16-18,Inch (Imperial),Hex Drive Inserts for Soft Wood; Flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/thread-repair-kit-for-metal-standard-wall-stainless-steel-m10-125-x-916-12?referer=L2MvZmFzdGVuZXJzL2Zhc3RlbmVyX2hhcmR3YXJlX2tpdHMvdGhyZWFkZWRfaW5zZXJ0X2tpdHM%3D,,,,,"{""price_jsonld"":""129.95"",""currency_jsonld"":""USD"",""sku"":""B3221664"",""mpn"":""EZ-653-10F"",""brand"":""E-Z Lok"",""Size"":""M10 - 1.25"",""Type"":""Standard Kit"",""Number of Pieces"":""13"",""Country of Origin"":""Made In USA"",""Includes"":""(10x) 653-10F, (1x) 500-5, (1x) 360-3164, (1x) 570-7"",""Material"":""Stainless Steel"",""Package Quantity"":""1"",""Manufacturers Part Number"":""EZ-653-10F"",""Brand"":""E-Z Lok"",""meta_description"":""E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, M10-1.25 x 9/16-12. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, M10-1.25 x 9/16-12. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",129.95,USD,B3221664,EZ-653-10F,"E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, M10-1.25 x 9/16-12. Usually ships in2 days. Buy it and Save at Globalindustrial.com","E-Z Lok&#153; Thread Repair Kit For Metal, Standard Wall, Stainless Steel, M10-1.25 x 9/16-12. Usually ships in2 days. Buy it and Save at Globalindustrial.com",EZ-653-10F,E-Z Lok,Stainless Steel,1,,Made In USA,,,M10 - 1.25,,Standard Kit,,,,,,,,,,,,,,"(10x) 653-10F, (1x) 500-5, (1x) 360-3164, (1x) 570-7",,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/1000-piece-tamperproof-torx-security-screw-kit?referer=L2MvZmFzdGVuZXJzL2Zhc3RlbmVyX2hhcmR3YXJlX2tpdHMvc2VjdXJpdHlfZmFzdGVuZXJfa2l0c19hc3NvcnRtZW50cw%3D%3D,1000 Piece Tamperproof Torx Security Screw Kit,,775.00,USD,"{""price_jsonld"":""299.95"",""currency_jsonld"":""USD"",""sku"":""B2232798"",""mpn"":""4.1000"",""brand"":""Tamperproof Screw"",""Manufacturers Part Number"":""4.1000"",""Country of Origin"":""Made in USA"",""Description"":""Tamper Resistant Torx Security Screw Kit"",""Brand"":""Tamperproof Screw"",""meta_description"":""1000 Piece Tamperproof Torx Security Screw Kit. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""1000 Piece Tamperproof Torx Security Screw Kit. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",299.95,USD,B2232798,4.1000,1000 Piece Tamperproof Torx Security Screw Kit. Ships in One Business Day. Buy it and Save at Globalindustrial.com,1000 Piece Tamperproof Torx Security Screw Kit. Ships in One Business Day. Buy it and Save at Globalindustrial.com,4.1000,Tamperproof Screw,,,Tamper Resistant Torx Security Screw Kit,Made in USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/12ab-x-2-security-sheet-metal-screw-button-torx-head-18-8-stainless-steel-pkg-of-50,"Tamperproof Screw Co. Stainless Steel Security Sheet Screw With Button Torx Head, 50 Per Pack",,17.50,USD,"{""price_jsonld"":""51.95"",""currency_jsonld"":""USD"",""sku"":""B2183987"",""mpn"":""4.12AB2BS"",""brand"":""Tamperproof Screw"",""Length"":""2 in"",""Size"":""#12"",""Head"":""Button"",""Unit of Measurement"":""Inch (Imperial)"",""Drive"":""Torx - Pin"",""Country of Origin"":""Import"",""Finish"":""Stainless Steel"",""Material"":""Stainless Steel"",""Package Quantity"":""50"",""Description"":""Tamper Resistant Sheet Metal Screw"",""Manufacturers Part Number"":""4.12AB2BS"",""Grade"":""18-8 Stainless Steel"",""Brand"":""Tamperproof Screw"",""meta_description"":""Tamperproof Screw Co. Stainless Steel Security Sheet Screw With Button Torx Head, 50 Per Pack. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""Tamperproof Screw Co. Stainless Steel Security Sheet Screw With Button Torx Head, 50 Per Pack. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",51.95,USD,B2183987,4.12AB2BS,"Tamperproof Screw Co. Stainless Steel Security Sheet Screw With Button Torx Head, 50 Per Pack. Usually ships in 1 day. Buy it and Save at Globalindustrial.com","Tamperproof Screw Co. Stainless Steel Security Sheet Screw With Button Torx Head, 50 Per Pack. Usually ships in 1 day. Buy it and Save at Globalindustrial.com",4.12AB2BS,Tamperproof Screw,Stainless Steel,50,Tamper Resistant Sheet Metal Screw,Import,2 in,Stainless Steel,#12,Inch (Imperial),,,,,Button,18-8 Stainless Steel,,,,,,,,,,,,,,,,,,,Torx - Pin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/1-4-20-x-1-2-security-machine-screw-truss-spanner-head-18-8-stainless-steel-ft-unc-100-pk,"1/4-20 x 1/2"" Security Machine Screw - Truss Spanner Head - 18-8 Stainless Steel - FT - UNC - 100 Pk",,495.95,USD,"{""price_jsonld"":""64.95"",""currency_jsonld"":""USD"",""sku"":""B2215082"",""mpn"":""6001640"",""brand"":""Tamper-Pruf Screws"",""Length"":""1/2 in"",""Drill Size"":""#14 in"",""Size"":""1/4-20"",""Head"":""Truss"",""Thread"":""Coarse in"",""Unit of Measurement"":""Inch (Imperial)"",""Drive"":""Spanner"",""Country of Origin"":""Made in USA"",""Finish"":""Stainless Steel"",""Material"":""Stainless Steel"",""Description"":""Tamper Resistant Machine Screw"",""Package Quantity"":""100"",""Manufacturers Part Number"":""6001640"",""Screw Type"":""Machine Screw"",""Full or Partial Thread"":""Full"",""Grade"":""18-8 Stainless Steel"",""Brand"":""Tamper-Pruf Screws"",""meta_description"":""1/4-20 x 1/2&quot; Security Machine Screw - Truss Spanner Head - 18-8 Stainless Steel - FT - UNC - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""1/4-20 x 1/2&quot; Security Machine Screw - Truss Spanner Head - 18-8 Stainless Steel - FT - UNC - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",64.95,USD,B2215082,6001640,1/4-20 x 1/2&quot; Security Machine Screw - Truss Spanner Head - 18-8 Stainless Steel - FT - UNC - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,1/4-20 x 1/2&quot; Security Machine Screw - Truss Spanner Head - 18-8 Stainless Steel - FT - UNC - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,6001640,Tamper-Pruf Screws,Stainless Steel,100,Tamper Resistant Machine Screw,Made in USA,1/2 in,Stainless Steel,1/4-20,Inch (Imperial),,,,,Truss,18-8 Stainless Steel,,,,,Coarse in,,,,,,,,Full,,,,,,Spanner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/1-4-20-x-2-1-2-security-machine-screw-button-hex-socket-head-alloy-steel-black-oxide-100-pk,"1/4-20 x 2-1/2"" Security Machine Screw - Button Hex Socket Head - Alloy Steel - Black Oxide - 100 Pk",,119.95,USD,"{""price_jsonld"":""65.95"",""currency_jsonld"":""USD"",""sku"":""B2215481"",""mpn"":""21595"",""brand"":""Tamper-Pruf Screws"",""Length"":""2-1/2 in"",""Drill Size"":""5/32 in"",""Size"":""1/4-20"",""Head"":""Button"",""Thread"":""Coarse in"",""Unit of Measurement"":""Inch (Imperial)"",""Drive"":""Hex Socket - Pin"",""Country of Origin"":""Made in USA"",""Finish"":""Black Oxide"",""Material"":""Steel"",""Description"":""Tamper Resistant Machine Screw"",""Package Quantity"":""100"",""Manufacturers Part Number"":""21595"",""Full or Partial Thread"":""Full"",""Grade"":""4037"",""Brand"":""Tamper-Pruf Screws"",""meta_description"":""1/4-20 x 2-1/2&quot; Security Machine Screw - Button Hex Socket Head - Alloy Steel - Black Oxide - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""1/4-20 x 2-1/2&quot; Security Machine Screw - Button Hex Socket Head - Alloy Steel - Black Oxide - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",65.95,USD,B2215481,21595,1/4-20 x 2-1/2&quot; Security Machine Screw - Button Hex Socket Head - Alloy Steel - Black Oxide - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,1/4-20 x 2-1/2&quot; Security Machine Screw - Button Hex Socket Head - Alloy Steel - Black Oxide - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,21595,Tamper-Pruf Screws,Steel,100,Tamper Resistant Machine Screw,Made in USA,2-1/2 in,Black Oxide,1/4-20,Inch (Imperial),,,,,Button,4037,,,,,Coarse in,,,,,,,,Full,,,,,,Hex Socket - Pin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/14ab-x-5-8-security-sheet-metal-screw-flat-spanner-head-18-8-stainless-steel-usa-100-pk,"#14AB x 5/8"" Security Sheet Metal Screw - Flat Spanner Head - 18-8 Stainless Steel - USA - 100 Pk",,13.75,USD,"{""price_jsonld"":""69.95"",""currency_jsonld"":""USD"",""sku"":""B2215914"",""mpn"":""122310"",""brand"":""Tamper-Pruf Screws"",""Length"":""5/8 in"",""Size"":""#14"",""Head"":""Flat"",""Unit of Measurement"":""Inch (Imperial)"",""Drive"":""Spanner"",""Country of Origin"":""Made in USA"",""Finish"":""Stainless Steel"",""Material"":""Stainless Steel"",""Description"":""Tamper Resistant Sheet Metal Screw"",""Package Quantity"":""100"",""Manufacturers Part Number"":""122310"",""Screw Type"":""Sheet Metal Screw"",""Full or Partial Thread"":""Full"",""Grade"":""18-8 Stainless Steel"",""Brand"":""Tamper-Pruf Screws"",""meta_description"":""#14AB x 5/8&quot; Security Sheet Metal Screw - Flat Spanner Head - 18-8 Stainless Steel - USA - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""#14AB x 5/8&quot; Security Sheet Metal Screw - Flat Spanner Head - 18-8 Stainless Steel - USA - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",69.95,USD,B2215914,122310,#14AB x 5/8&quot; Security Sheet Metal Screw - Flat Spanner Head - 18-8 Stainless Steel - USA - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,#14AB x 5/8&quot; Security Sheet Metal Screw - Flat Spanner Head - 18-8 Stainless Steel - USA - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,122310,Tamper-Pruf Screws,Stainless Steel,100,Tamper Resistant Sheet Metal Screw,Made in USA,5/8 in,Stainless Steel,#14,Inch (Imperial),,,,,Flat,18-8 Stainless Steel,,,,,,,,,,,,,Full,,,,,,Spanner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/6ab-x-1-1-4-security-sheet-metal-screw-flat-spanner-head-18-8-stainless-steel-usa-100-pk,"#6AB x 1-1/4"" Security Sheet Metal Screw - Flat Spanner Head - 18-8 Stainless Steel - USA - 100 Pk",,519.00,USD,"{""price_jsonld"":""57.95"",""currency_jsonld"":""USD"",""sku"":""B2216074"",""mpn"":""122110"",""brand"":""Tamper-Pruf Screws"",""Length"":""1-1/4 in"",""Size"":""#6"",""Head"":""Flat"",""Unit of Measurement"":""Inch (Imperial)"",""Drive"":""Spanner"",""Country of Origin"":""Made in USA"",""Finish"":""Stainless Steel"",""Material"":""Stainless Steel"",""Description"":""Tamper Resistant Sheet Metal Screw"",""Package Quantity"":""100"",""Manufacturers Part Number"":""122110"",""Screw Type"":""Sheet Metal Screw"",""Full or Partial Thread"":""Full"",""Grade"":""18-8 Stainless Steel"",""Brand"":""Tamper-Pruf Screws"",""meta_description"":""#6AB x 1-1/4&quot; Security Sheet Metal Screw - Flat Spanner Head - 18-8 Stainless Steel - USA - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""#6AB x 1-1/4&quot; Security Sheet Metal Screw - Flat Spanner Head - 18-8 Stainless Steel - USA - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",57.95,USD,B2216074,122110,#6AB x 1-1/4&quot; Security Sheet Metal Screw - Flat Spanner Head - 18-8 Stainless Steel - USA - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,#6AB x 1-1/4&quot; Security Sheet Metal Screw - Flat Spanner Head - 18-8 Stainless Steel - USA - 100 Pk. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,122110,Tamper-Pruf Screws,Stainless Steel,100,Tamper Resistant Sheet Metal Screw,Made in USA,1-1/4 in,Stainless Steel,#6,Inch (Imperial),,,,,Flat,18-8 Stainless Steel,,,,,,,,,,,,,Full,,,,,,Spanner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
